credit_note_id,credit_note_ref,ebay_order,credit_amount,credit_date,source_invoice_id,source_invoice_ref,invoice_total,invoice_paid,invoice_paid_flag,invoice_unpaid_before_credit,cleanup_bucket,credit_note_private
8596,IC2606-2674,20-14763-96863,9.78000000,2026-06-24,5665,IN2606-4915,74.46000000,74.46000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14763-96863. Source invoice: IN2606-4915 (id 5665).
8597,IC2606-2675,20-14776-08106,2.09000000,2026-06-24,5927,IN2606-5166,20.87000000,20.87000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14776-08106. Source invoice: IN2606-5166 (id 5927).
8598,IC2606-2676,20-14780-38136,9.17000000,2026-06-24,5977,IN2606-5216,77.86000000,77.86000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14780-38136. Source invoice: IN2606-5216 (id 5977).
8600,IC2606-2678,21-14767-70793,19.24000000,2026-06-24,5785,IN2606-5032,100.00000000,100.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14767-70793. Source invoice: IN2606-5032 (id 5785).
8601,IC2606-2679,21-14770-31749,50.17000000,2026-06-24,5852,IN2606-5091,265.00000000,265.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14770-31749. Source invoice: IN2606-5091 (id 5852).
8602,IC2606-2680,21-14774-07827,6.30000000,2026-06-24,5892,IN2606-5131,49.24000000,49.24000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14774-07827. Source invoice: IN2606-5131 (id 5892).
8603,IC2606-2681,21-14774-08029,4.91000000,2026-06-24,5893,IN2606-5132,42.65000000,42.65000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14774-08029. Source invoice: IN2606-5132 (id 5893).
8604,IC2606-2682,21-14778-05306,2.68000000,2026-06-24,5959,IN2606-5198,21.54000000,21.54000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14778-05306. Source invoice: IN2606-5198 (id 5959).
8605,IC2606-2683,21-14779-15470,3.72000000,2026-06-24,5925,IN2606-5164,33.66000000,33.66000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14779-15470. Source invoice: IN2606-5164 (id 5925).
8606,IC2606-2684,21-14783-30022,8.24000000,2026-06-24,5915,IN2606-5154,75.23000000,75.23000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14783-30022. Source invoice: IN2606-5154 (id 5915).
8612,IC2606-2689,22-14764-56740,5.43000000,2026-06-24,5780,IN2606-5027,30.00000000,30.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14764-56740. Source invoice: IN2606-5027 (id 5780).
8613,IC2606-2690,22-14768-50687,23.01000000,2026-06-24,5834,IN2606-5073,103.50000000,103.50000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14768-50687. Source invoice: IN2606-5073 (id 5834).
8614,IC2606-2691,22-14772-42112,1.66000000,2026-06-24,5879,IN2606-5118,14.50000000,14.50000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14772-42112. Source invoice: IN2606-5118 (id 5879).
8615,IC2606-2692,22-14778-84604,3.25000000,2026-06-24,5946,IN2606-5185,23.83000000,23.83000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14778-84604. Source invoice: IN2606-5185 (id 5946).
8617,IC2606-2693,23-14682-10331,0.40000000,2026-06-24,4371,IN2606-3707,135.58000000,135.58000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14682-10331. Source invoice: IN2606-3707 (id 4371).
8620,IC2606-2694,23-14757-60506,16.69000000,2026-06-24,5636,IN2606-4890,144.20000000,144.20000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14757-60506. Source invoice: IN2606-4890 (id 5636).
8621,IC2606-2695,23-14763-21681,14.49000000,2026-06-24,5781,IN2606-5028,76.50000000,76.50000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14763-21681. Source invoice: IN2606-5028 (id 5781).
8622,IC2606-2696,23-14764-71090,56.52000000,2026-06-24,5814,IN2606-5057,254.98000000,254.98000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14764-71090. Source invoice: IN2606-5057 (id 5814).
8623,IC2606-2697,23-14772-77611,4.33000000,2026-06-24,5933,IN2606-5172,36.42000000,36.42000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14772-77611. Source invoice: IN2606-5172 (id 5933).
8624,IC2606-2698,23-14774-37207,23.01000000,2026-06-24,5995,IN2606-5234,197.69000000,197.69000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14774-37207. Source invoice: IN2606-5234 (id 5995).
8625,IC2606-2699,23-14778-31617,10.54000000,2026-06-24,5953,IN2606-5192,92.63000000,92.63000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14778-31617. Source invoice: IN2606-5192 (id 5953).
8627,IC2606-2701,24-14630-07901,0.40000000,2026-06-24,3248,IN2605-2718,66.83000000,66.83000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14630-07901. Source invoice: IN2605-2718 (id 3248).
8630,IC2606-2702,24-14776-51927,104.04000000,2026-06-24,5835,IN2606-5074,396.87000000,396.87000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14776-51927. Source invoice: IN2606-5074 (id 5835).
8631,IC2606-2703,24-14779-67972,7.74000000,2026-06-24,5824,IN2606-5065,30.00000000,30.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14779-67972. Source invoice: IN2606-5065 (id 5824).
8632,IC2606-2704,24-14781-43703,32.73000000,2026-06-24,5868,IN2606-5107,277.95000000,277.95000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14781-43703. Source invoice: IN2606-5107 (id 5868).
8633,IC2606-2705,24-14793-29885,2.93000000,2026-06-24,5954,IN2606-5193,24.92000000,24.92000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14793-29885. Source invoice: IN2606-5193 (id 5954).
8638,IC2606-2707,25-14753-88380,22.67000000,2026-06-24,5596,IN2606-4852,192.37000000,192.37000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14753-88380. Source invoice: IN2606-4852 (id 5596).
8639,IC2606-2708,25-14759-54881,33.64000000,2026-06-24,5763,IN2606-5012,185.00000000,185.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14759-54881. Source invoice: IN2606-5012 (id 5763).
8640,IC2606-2709,25-14761-48401,12.52000000,2026-06-24,5784,IN2606-5031,64.99000000,64.99000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14761-48401. Source invoice: IN2606-5031 (id 5784).
8643,IC2606-2710,26-14758-91646,43.60000000,2026-06-24,5799,IN2606-5043,260.00000000,260.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14758-91646. Source invoice: IN2606-5043 (id 5799).
8644,IC2606-2711,26-14759-24105,13.55000000,2026-06-24,5787,IN2606-5034,70.00000000,70.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14759-24105. Source invoice: IN2606-5034 (id 5787).
8645,IC2606-2712,26-14759-82836,13.40000000,2026-06-24,5786,IN2606-5033,70.00000000,70.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14759-82836. Source invoice: IN2606-5033 (id 5786).
8646,IC2606-2713,26-14766-08052,2.14000000,2026-06-24,5894,IN2606-5133,17.15000000,17.15000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14766-08052. Source invoice: IN2606-5133 (id 5894).
8650,IC2606-2716,27-14750-82211,7.11000000,2026-06-24,5638,IN2606-4892,60.86000000,60.86000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14750-82211. Source invoice: IN2606-4892 (id 5638).
8651,IC2606-2717,27-14755-48314,2.24000000,2026-06-24,5724,IN2606-4973,21.00000000,21.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14755-48314. Source invoice: IN2606-4973 (id 5724).
8652,IC2606-2718,27-14764-20090,24.50000000,2026-06-24,5878,IN2606-5117,212.39000000,212.39000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14764-20090. Source invoice: IN2606-5117 (id 5878).
8653,IC2606-2719,27-14770-78429,9.74000000,2026-06-24,5982,IN2606-5221,73.59000000,73.59000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14770-78429. Source invoice: IN2606-5221 (id 5982).
8667,IC2606-2728,16-14782-19277,0.01000000,2026-06-24,5873,IN2606-5112,22.90000000,22.90000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 16-14782-19277. Source invoice: IN2606-5112 (id 5873).
8668,IC2606-2729,01-14709-88129,22.44000000,2026-06-24,4124,IN2605-3467,25.46000000,25.46000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14709-88129. Source invoice: IN2605-3467 (id 4124).
8671,IC2606-2731,01-14813-91505,3.71000000,2026-06-24,5906,IN2606-5145,28.50000000,28.50000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14813-91505. Source invoice: IN2606-5145 (id 5906).
8672,IC2606-2732,01-14816-79548,8.58000000,2026-06-24,5919,IN2606-5158,73.37000000,73.37000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14816-79548. Source invoice: IN2606-5158 (id 5919).
8675,IC2606-2734,02-14803-54287,38.11000000,2026-06-24,5841,IN2606-5080,305.34000000,305.34000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 02-14803-54287. Source invoice: IN2606-5080 (id 5841).
8676,IC2606-2735,02-14806-08507,8.23000000,2026-06-24,5899,IN2606-5138,65.03000000,65.03000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 02-14806-08507. Source invoice: IN2606-5138 (id 5899).
8677,IC2606-2736,02-14810-44233,9.46000000,2026-06-24,5994,IN2606-5233,78.03000000,78.03000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 02-14810-44233. Source invoice: IN2606-5233 (id 5994).
8678,IC2606-2737,03-14797-69289,20.15000000,2026-06-24,5789,IN2606-5036,85.00000000,85.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 03-14797-69289. Source invoice: IN2606-5036 (id 5789).
8679,IC2606-2738,03-14805-21046,37.32000000,2026-06-24,5989,IN2606-5228,306.25000000,306.25000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 03-14805-21046. Source invoice: IN2606-5228 (id 5989).
8680,IC2606-2739,03-14812-37894,16.22000000,2026-06-24,5999,IN2606-5238,133.76000000,133.76000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 03-14812-37894. Source invoice: IN2606-5238 (id 5999).
8684,IC2606-2741,04-14806-47920,15.94000000,2026-06-24,5996,IN2606-5235,127.45000000,127.45000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 04-14806-47920. Source invoice: IN2606-5235 (id 5996).
8685,IC2606-2742,04-14810-30779,5.90000000,2026-06-24,5951,IN2606-5190,46.74000000,46.74000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 04-14810-30779. Source invoice: IN2606-5190 (id 5951).
8687,IC2606-2744,05-14790-58008,50.34000000,2026-06-24,5667,IN2606-4917,406.13000000,406.13000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 05-14790-58008. Source invoice: IN2606-4917 (id 5667).
8688,IC2606-2745,05-14793-67397,13.62000000,2026-06-24,5783,IN2606-5030,46.74000000,46.74000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 05-14793-67397. Source invoice: IN2606-5030 (id 5783).
8689,IC2606-2746,06-14805-88263,3.78000000,2026-06-24,5976,IN2606-5215,28.38000000,28.38000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14805-88263. Source invoice: IN2606-5215 (id 5976).
8691,IC2606-2748,07-14793-00069,19.39000000,2026-06-24,5823,IN2606-5064,82.80000000,82.80000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14793-00069. Source invoice: IN2606-5064 (id 5823).
8692,IC2606-2749,07-14801-77839,24.51000000,2026-06-24,5997,IN2606-5236,202.34000000,202.34000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14801-77839. Source invoice: IN2606-5236 (id 5997).
8693,IC2606-2750,07-14806-51434,5.70000000,2026-06-24,5920,IN2606-5159,46.97000000,46.97000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14806-51434. Source invoice: IN2606-5159 (id 5920).
8694,IC2606-2751,07-14806-65856,8.69000000,2026-06-24,5940,IN2606-5179,73.28000000,73.28000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14806-65856. Source invoice: IN2606-5179 (id 5940).
8696,IC2606-2753,08-14782-75121,7.36000000,2026-06-24,5645,IN2606-4895,59.18000000,59.18000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14782-75121. Source invoice: IN2606-4895 (id 5645).
8697,IC2606-2754,08-14791-36713,9.93000000,2026-06-24,5839,IN2606-5078,33.29000000,33.29000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14791-36713. Source invoice: IN2606-5078 (id 5839).
8698,IC2606-2755,08-14794-84348,26.75000000,2026-06-24,5870,IN2606-5109,218.52000000,218.52000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14794-84348. Source invoice: IN2606-5109 (id 5870).
8699,IC2606-2756,08-14795-79135,16.05000000,2026-06-24,5967,IN2606-5206,123.22000000,123.22000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14795-79135. Source invoice: IN2606-5206 (id 5967).
8700,IC2606-2757,08-14796-56952,12.45000000,2026-06-24,5983,IN2606-5222,100.14000000,100.14000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14796-56952. Source invoice: IN2606-5222 (id 5983).
8701,IC2606-2758,08-14799-12194,91.37000000,2026-06-24,5988,IN2606-5227,743.46000000,743.46000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14799-12194. Source invoice: IN2606-5227 (id 5988).
8702,IC2606-2759,09-14795-62535,9.33000000,2026-06-24,5984,IN2606-5223,73.77000000,73.77000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 09-14795-62535. Source invoice: IN2606-5223 (id 5984).
8704,IC2606-2761,11-14776-68714,47.50000000,2026-06-24,5619,IN2606-4875,419.43000000,419.43000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14776-68714. Source invoice: IN2606-4875 (id 5619).
8705,IC2606-2762,11-14790-44343,16.17000000,2026-06-24,5880,IN2606-5119,130.81000000,130.81000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14790-44343. Source invoice: IN2606-5119 (id 5880).
8706,IC2606-2763,11-14790-69225,79.93000000,2026-06-24,5891,IN2606-5130,641.76000000,641.76000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14790-69225. Source invoice: IN2606-5130 (id 5891).
8707,IC2606-2764,11-14795-75538,26.50000000,2026-06-24,5924,IN2606-5163,214.05000000,214.05000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14795-75538. Source invoice: IN2606-5163 (id 5924).
8708,IC2606-2765,11-14799-65181,15.04000000,2026-06-24,5972,IN2606-5211,141.02000000,141.02000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14799-65181. Source invoice: IN2606-5211 (id 5972).
8710,IC2606-2767,12-14775-72963,26.00000000,2026-06-24,5622,IN2606-4877,229.40000000,229.40000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14775-72963. Source invoice: IN2606-4877 (id 5622).
8711,IC2606-2768,12-14776-24275,35.00000000,2026-06-24,5643,IN2606-4893,308.94000000,308.94000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14776-24275. Source invoice: IN2606-4893 (id 5643).
8712,IC2606-2769,12-14780-95647,21.17000000,2026-06-24,5798,IN2606-5042,90.00000000,90.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14780-95647. Source invoice: IN2606-5042 (id 5798).
8713,IC2606-2770,13-14719-17738,40.66000000,2026-06-24,4570,IN2606-3886,53.74000000,53.74000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14719-17738. Source invoice: IN2606-3886 (id 4570).
8714,IC2606-2771,13-14776-18703,31.69000000,2026-06-24,5664,IN2606-4914,261.78000000,261.78000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14776-18703. Source invoice: IN2606-4914 (id 5664).
8715,IC2606-2772,13-14790-32575,28.42000000,2026-06-24,5938,IN2606-5177,231.59000000,231.59000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14790-32575. Source invoice: IN2606-5177 (id 5938).
8717,IC2606-2774,14-14770-66658,3.00000000,2026-06-24,5588,IN2606-4844,23.57000000,23.57000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 14-14770-66658. Source invoice: IN2606-4844 (id 5588).
8718,IC2606-2775,14-14793-54885,17.54000000,2026-06-24,5922,IN2606-5161,146.82000000,146.82000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 14-14793-54885. Source invoice: IN2606-5161 (id 5922).
8719,IC2606-2776,14-14794-68418,17.71000000,2026-06-24,5961,IN2606-5200,146.70000000,146.70000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 14-14794-68418. Source invoice: IN2606-5200 (id 5961).
8720,IC2606-2777,15-14784-81390,3.80000000,2026-06-24,5907,IN2606-5146,28.35000000,28.35000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 15-14784-81390. Source invoice: IN2606-5146 (id 5907).
8721,IC2606-2778,15-14788-78001,46.27000000,2026-06-24,5973,IN2606-5212,370.85000000,370.85000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 15-14788-78001. Source invoice: IN2606-5212 (id 5973).
8724,IC2606-2781,16-14775-03366,134.44000000,2026-06-24,5788,IN2606-5035,585.00000000,585.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 16-14775-03366. Source invoice: IN2606-5035 (id 5788).
8725,IC2606-2782,16-14791-06930,8.77000000,2026-06-24,5928,IN2606-5167,73.21000000,73.21000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 16-14791-06930. Source invoice: IN2606-5167 (id 5928).
8726,IC2606-2783,17-14781-26386,51.70000000,2026-06-24,5923,IN2606-5162,400.24000000,400.24000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 17-14781-26386. Source invoice: IN2606-5162 (id 5923).
8728,IC2606-2785,18-14770-12284,14.51000000,2026-06-24,5722,IN2606-4971,72.25000000,72.25000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 18-14770-12284. Source invoice: IN2606-4971 (id 5722).
8729,IC2606-2786,18-14784-23740,1.42000000,2026-06-24,5960,IN2606-5199,10.97000000,10.97000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 18-14784-23740. Source invoice: IN2606-5199 (id 5960).
8730,IC2606-2787,18-14785-88683,9.39000000,2026-06-24,5998,IN2606-5237,73.69000000,73.69000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 18-14785-88683. Source invoice: IN2606-5237 (id 5998).
8731,IC2606-2788,18-14786-79757,5.93000000,2026-06-24,5947,IN2606-5186,46.71000000,46.71000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 18-14786-79757. Source invoice: IN2606-5186 (id 5947).
8733,IC2606-2790,19-14774-42480,72.00000000,2026-06-24,5864,IN2606-5103,635.97000000,635.97000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14774-42480. Source invoice: IN2606-5103 (id 5864).
8734,IC2606-2791,19-14777-93911,59.92000000,2026-06-24,5931,IN2606-5170,479.21000000,479.21000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14777-93911. Source invoice: IN2606-5170 (id 5931).
8735,IC2606-2792,19-14781-74621,5.43000000,2026-06-24,5992,IN2606-5231,41.66000000,41.66000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14781-74621. Source invoice: IN2606-5231 (id 5992).
8736,IC2606-2793,19-14786-56771,5.89000000,2026-06-24,5935,IN2606-5174,46.74000000,46.74000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14786-56771. Source invoice: IN2606-5174 (id 5935).
8738,IC2606-2794,20-14775-10239,5.43000000,2026-06-24,5874,IN2606-5113,40.67000000,40.67000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14775-10239. Source invoice: IN2606-5113 (id 5874).
8739,IC2606-2795,20-14776-28923,24.80000000,2026-06-24,5990,IN2606-5229,204.79000000,204.79000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14776-28923. Source invoice: IN2606-5229 (id 5990).
8740,IC2606-2796,20-14780-46268,4.62000000,2026-06-24,5932,IN2606-5171,34.50000000,34.50000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14780-46268. Source invoice: IN2606-5171 (id 5932).
8741,IC2606-2797,20-14784-88690,11.54000000,2026-06-24,5930,IN2606-5169,94.18000000,94.18000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14784-88690. Source invoice: IN2606-5169 (id 5930).
8742,IC2606-2798,21-14766-98576,67.75000000,2026-06-24,5797,IN2606-5041,299.00000000,299.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14766-98576. Source invoice: IN2606-5041 (id 5797).
8743,IC2606-2799,21-14767-35965,3.28000000,2026-06-24,5782,IN2606-5029,12.75000000,12.75000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14767-35965. Source invoice: IN2606-5029 (id 5782).
8744,IC2606-2800,21-14774-66088,68.96000000,2026-06-24,5952,IN2606-5191,547.08000000,547.08000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14774-66088. Source invoice: IN2606-5191 (id 5952).
8745,IC2606-2801,21-14779-27121,37.00000000,2026-06-24,5979,IN2606-5218,326.62000000,326.62000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14779-27121. Source invoice: IN2606-5218 (id 5979).
8746,IC2606-2802,21-14782-45376,5.90000000,2026-06-24,5936,IN2606-5175,46.74000000,46.74000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14782-45376. Source invoice: IN2606-5175 (id 5936).
8748,IC2606-2803,22-14780-46962,5.72000000,2026-06-24,5921,IN2606-5160,46.94000000,46.94000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14780-46962. Source invoice: IN2606-5160 (id 5921).
8750,IC2606-2805,23-14762-93973,16.28000000,2026-06-24,5779,IN2606-5026,55.24000000,55.24000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14762-93973. Source invoice: IN2606-5026 (id 5779).
8751,IC2606-2806,23-14776-90949,53.00000000,2026-06-24,6000,IN2606-5239,438.04000000,438.04000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14776-90949. Source invoice: IN2606-5239 (id 6000).
8753,IC2606-2807,24-14770-89182,9.75000000,2026-06-24,5637,IN2606-4891,78.27000000,78.27000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14770-89182. Source invoice: IN2606-4891 (id 5637).
8756,IC2606-2809,25-14764-91820,27.00000000,2026-06-24,5858,IN2606-5097,218.24000000,218.24000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14764-91820. Source invoice: IN2606-5097 (id 5858).
8757,IC2606-2810,25-14766-33569,3.42000000,2026-06-24,5856,IN2606-5095,26.28000000,26.28000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14766-33569. Source invoice: IN2606-5095 (id 5856).
8759,IC2606-2812,26-14756-49128,76.05000000,2026-06-24,5685,IN2606-4934,350.00000000,350.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14756-49128. Source invoice: IN2606-4934 (id 5685).
8760,IC2606-2813,26-14763-53145,24.60000000,2026-06-24,5844,IN2606-5083,73.04000000,73.04000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14763-53145. Source invoice: IN2606-5083 (id 5844).
8761,IC2606-2814,26-14768-72746,192.60000000,2026-06-24,5981,IN2606-5220,1544.10000000,1544.10000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14768-72746. Source invoice: IN2606-5220 (id 5981).
